szo_id	szo_ids	level	bbox	ocr	m1	m2	dontes	alak_igazolt	extra
word_000209_000569	word_000209_000569	209	[1638, 2237, 1694, 2271]	Tov	{"szo_ids": ["word_000209_000569"], "alak": "Tov", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000209_000569"], "alak": "τὸν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000570	word_000209_000570	209	[1717, 2241, 1823, 2282]	doeBA	{"szo_ids": ["word_000209_000570"], "alak": "doeBA", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000570"], "alak": "ἀσεβῆ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000571	word_000209_000571	209	[206, 2292, 306, 2324]	&vexev	{"szo_ids": ["word_000209_000571"], "alak": "&vexev", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000571"], "alak": "ἕνεκεν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000572	word_000209_000572	209	[336, 2291, 447, 2336]	Sdpov.	{"szo_ids": ["word_000209_000572"], "alak": "Sdpov.", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000572"], "alak": "δώρων", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000578	word_000209_000578	209	[923, 2296, 1034, 2338]	xpueis	{"szo_ids": ["word_000209_000578"], "alak": "xpueis", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000209_000578"], "alak": "κρινεῖς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000580	word_000209_000580	209	[1129, 2293, 1211, 2327]	Aadv	{"szo_ids": ["word_000209_000580"], "alak": "Aadv", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000580"], "alak": "λαόν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000582	word_000209_000582	209	[1322, 2293, 1460, 2337]	“Ioparjr	{"szo_ids": ["word_000209_000582"], "alak": "“Ioparjr", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000582"], "alak": "Ἰσραήλ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000583	word_000209_000583	209	[1485, 2293, 1681, 2335]	dvounOivar	{"szo_ids": ["word_000209_000583"], "alak": "dvounOivar", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000583"], "alak": "ἀνομηθῆναι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000585	word_000209_000585	209	[208, 2347, 313, 2380]	Sobvat	{"szo_ids": ["word_000209_000585"], "alak": "Sobvat", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000585"], "alak": "δοῦναι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000587	word_000209_000587	209	[406, 2346, 476, 2380]	Oddy	{"szo_ids": ["word_000209_000587"], "alak": "THY", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000587"], "alak": "ὁδὸν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000588	word_000209_000588	209	[494, 2348, 590, 2381]	avTod	{"szo_ids": ["word_000209_000588"], "alak": "Oddy", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000588"], "alak": "αὐτοῦ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000589	word_000209_000589	209	[608, 2349, 650, 2383]	ets	{"szo_ids": ["word_000209_000589"], "alak": "avTod", "nyelv": "grc", "extra": true}	{"szo_ids": ["word_000209_000589"], "alak": "εἰς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000590	word_000209_000590	209	[668, 2349, 809, 2397]	ceparny	{"szo_ids": ["word_000209_000590"], "alak": "ceparny", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000590"], "alak": "κεφαλὴν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000591	word_000209_000591	209	[828, 2350, 926, 2382]	adtod	{"szo_ids": ["word_000209_000591"], "alak": "adtod", "nyelv": "grc", "extra": true}	{"szo_ids": ["word_000209_000591"], "alak": "αὐτοῦ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000592	word_000209_000592	209	[944, 2350, 996, 2382]	kal	{"szo_ids": ["word_000209_000592"], "alak": "kal", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000209_000592"], "alak": "καὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000593	word_000209_000593	209	[1014, 2353, 1069, 2382]	rob	{"szo_ids": ["word_000209_000593"], "alak": "rob", "nyelv": "lat", "extra": true}	{"szo_ids": ["word_000209_000593"], "alak": "τοῦ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000594	word_000209_000594	209	[1088, 2349, 1258, 2382]	Sixatdoat	{"szo_ids": ["word_000209_000594"], "alak": "Sixatdoat", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000209_000594"], "alak": "δικαιῶσαι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000595	word_000209_000595	209	[1277, 2349, 1395, 2382]	Sikatoy	{"szo_ids": ["word_000209_000595"], "alak": "Sikatoy", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000209_000595"], "alak": "δίκαιον", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000596	word_000209_000596	209	[1413, 2348, 1517, 2380]	dodvat	{"szo_ids": ["word_000209_000596"], "alak": "dodvat", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000596"], "alak": "δοῦναι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000597	word_000209_000597	209	[1544, 2348, 1630, 2400]	aur	{"szo_ids": ["word_000209_000597"], "alak": "aur", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000209_000597"], "alak": "αὐτῷ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000598	word_000209_000598	209	[1656, 2349, 1739, 2381]	Kata	{"szo_ids": ["word_000209_000598"], "alak": "Kata", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000209_000598"], "alak": "κατὰ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000209_000599	word_000209_000599	209	[1766, 2351, 1824, 2398]	Thy	{"szo_ids": ["word_000209_000599"], "alak": "Thy", "nyelv": "lat", "extra": true}	{"szo_ids": ["word_000209_000599"], "alak": "τὴν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000076	word_000209_000076	209	[979, 417, 1024, 456]	TB		{"szo_ids": ["word_000209_000076"], "alak": "τῷ", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000209_000087	word_000209_000087	209	[937, 470, 999, 514]	ody		{"szo_ids": ["word_000209_000087"], "alak": "οὐχ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000089	word_000209_000089	209	[1130, 472, 1186, 502]	tod		{"szo_ids": ["word_000209_000089"], "alak": "τοῦ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000094	word_000209_000094	209	[1777, 474, 1826, 514]	(od		{"szo_ids": ["word_000209_000094"], "alak": "οὐ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000095	word_000209_000095	209	[207, 525, 268, 570]	yap		{"szo_ids": ["word_000209_000095"], "alak": "γὰρ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000096	word_000209_000096	209	[286, 526, 322, 558]	TO		{"szo_ids": ["word_000209_000096"], "alak": "τὸ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000097	word_000209_000097	209	[342, 525, 468, 567]	yeyovds		{"szo_ids": ["word_000209_000097"], "alak": "γεγονὸς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000098	word_000209_000098	209	[493, 524, 642, 566]	ayévytov		{"szo_ids": ["word_000209_000098"], "alak": "ἀγένητον", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000102	word_000209_000102	209	[987, 523, 1010, 556]	8		{"szo_ids": ["word_000209_000102"], "alak": "δ'", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000103	word_000209_000103	209	[1039, 525, 1082, 559]	eis		{"szo_ids": ["word_000209_000103"], "alak": "εἰς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000104	word_000209_000104	209	[1108, 524, 1163, 556]	Tov		{"szo_ids": ["word_000209_000104"], "alak": "τὸν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000109	word_000209_000109	209	[1607, 526, 1642, 559]	TO		{"szo_ids": ["word_000209_000109"], "alak": "τὸ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000112	word_000209_000112	209	[362, 580, 417, 621]	THY		{"szo_ids": ["word_000209_000112"], "alak": "τὴν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000114	word_000209_000114	209	[573, 579, 668, 613]	adtov		{"szo_ids": ["word_000209_000114"], "alak": "αὐτόν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000115	word_000209_000115	209	[693, 594, 725, 612]	te		{"szo_ids": ["word_000209_000115"], "alak": "τε", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000116	word_000209_000116	209	[746, 580, 800, 612]	Kal		{"szo_ids": ["word_000209_000116"], "alak": "καὶ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000155	word_000209_000155	209	[404, 746, 461, 788]	ev		{"szo_ids": ["word_000209_000155"], "alak": "μὲν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000157	word_000209_000157	209	[567, 746, 607, 778]	Ta		{"szo_ids": ["word_000209_000157"], "alak": "τά", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000158	word_000209_000158	209	[625, 759, 658, 778]	Te		{"szo_ids": ["word_000209_000158"], "alak": "τε", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000160	word_000209_000160	209	[799, 747, 828, 780]	és		{"szo_ids": ["word_000209_000160"], "alak": "ἐς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000161	word_000209_000161	209	[846, 745, 1091, 785]	Mutirnvatovs		{"szo_ids": ["word_000209_000161"], "alak": "Μυτιληναίους", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000163	word_000209_000163	209	[1180, 745, 1221, 777]	ra		{"szo_ids": ["word_000209_000163"], "alak": "τὰ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000171	word_000209_000171	209	[429, 801, 486, 843]	pev		{"szo_ids": ["word_000209_000171"], "alak": "μὲν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000172	word_000209_000172	209	[503, 802, 539, 833]	od		{"szo_ids": ["word_000209_000172"], "alak": "οὐ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000190	word_000209_000190	209	[1093, 857, 1178, 896]	tudv		{"szo_ids": ["word_000209_000190"], "alak": "ὑμῶν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000223	word_000209_000223	209	[1482, 968, 1619, 1000]	éxdotov		{"szo_ids": ["word_000209_000223"], "alak": "ἑκάστου", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000243	word_000209_000243	209	[673, 1079, 736, 1110]	TOV		{"szo_ids": ["word_000209_000243"], "alak": "τῶν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000245	word_000209_000245	209	[829, 1079, 859, 1113]	es		{"szo_ids": ["word_000209_000245"], "alak": "ἐς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000246	word_000209_000246	209	[878, 1077, 912, 1109]	TO		{"szo_ids": ["word_000209_000246"], "alak": "τὸ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000248	word_000209_000248	209	[1034, 1078, 1186, 1118]	vopicews		{"szo_ids": ["word_000209_000248"], "alak": "νομίσεως", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000251	word_000209_000251	209	[1330, 1078, 1360, 1113]	és		{"szo_ids": ["word_000209_000251"], "alak": "ἐς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000256	word_000209_000256	209	[400, 1133, 420, 1173]	7)		{"szo_ids": ["word_000209_000256"], "alak": "ἢ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000271	word_000209_000271	209	[326, 1189, 345, 1228]	)		{"szo_ids": ["word_000209_000271"], "alak": "ἡ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000273	word_000209_000273	209	[522, 1188, 595, 1231]	mepl		{"szo_ids": ["word_000209_000273"], "alak": "περὶ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000278	word_000209_000278	209	[1142, 1188, 1173, 1220]	of		{"szo_ids": ["word_000209_000278"], "alak": "οἱ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000286	word_000209_000286	209	[323, 1257, 362, 1285]	pe		{"szo_ids": ["word_000209_000286"], "alak": "με", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000287	word_000209_000287	209	[381, 1244, 410, 1275]	ot		{"szo_ids": ["word_000209_000287"], "alak": "οἱ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000290	word_000209_000290	209	[638, 1257, 691, 1275]	cot		{"szo_ids": ["word_000209_000290"], "alak": "σοὶ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000293	word_000209_000293	209	[996, 1244, 1024, 1275]	et		{"szo_ids": ["word_000209_000293"], "alak": "εἴ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000294	word_000209_000294	209	[1039, 1257, 1070, 1275]	Te		{"szo_ids": ["word_000209_000294"], "alak": "τι", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000298	word_000209_000298	209	[1525, 1258, 1584, 1277]	cot.		{"szo_ids": ["word_000209_000298"], "alak": "σοι", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000337	word_000209_000337	209	[571, 1408, 646, 1452]	ipées		{"szo_ids": ["word_000209_000337"], "alak": "ἱρέες", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000463	word_000209_000463	209	[764, 1851, 819, 1885]	Kal		{"szo_ids": ["word_000209_000463"], "alak": "καὶ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000464	word_000209_000464	209	[836, 1852, 959, 1894]	peyadn		{"szo_ids": ["word_000209_000464"], "alak": "μεγάλη", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000482	word_000209_000482,word_000209_000483	209	[1067, 1962, 1295, 2006]	dpa pataiws		{"szo_ids": ["word_000209_000482", "word_000209_000483"], "alak": "ἆρα", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000485	word_000209_000485	209	[1501, 1962, 1557, 2004]	tiv		{"szo_ids": ["word_000209_000485"], "alak": "τὴν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000567	word_000209_000567	209	[1382, 2238, 1418, 2270]	od		{"szo_ids": ["word_000209_000567"], "alak": "οὐ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000579	word_000209_000579	209	[1053, 2294, 1107, 2328]	rov		{"szo_ids": ["word_000209_000579"], "alak": "τὸν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000581	word_000209_000581	209	[1237, 2308, 1297, 2326]	cov		{"szo_ids": ["word_000209_000581"], "alak": "σου", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000584	word_000209_000584	209	[1706, 2295, 1823, 2337]	dvopov		{"szo_ids": ["word_000209_000584"], "alak": "ἄνομον", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000209_000586	word_000209_000586	209	[333, 2345, 388, 2389]	THY		{"szo_ids": ["word_000209_000586"], "alak": "τὴν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000002	word_000432_000002	432	[1378, 139, 1503, 180]	Marny	{"szo_ids": ["word_000432_000002"], "alak": "Μάρτην", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000002"], "alak": "Μάτην", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000007	word_000432_000007	432	[507, 241, 604, 282]	adtis	{"szo_ids": ["word_000432_000007"], "alak": "adtis", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000007"], "alak": "αὐτῆς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000009	word_000432_000009	432	[703, 241, 861, 281]	ddnOeias.	{"szo_ids": ["word_000432_000009"], "alak": "ddnOeias.", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000009"], "alak": "ἀληθείας", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000011	word_000432_000011	432	[1018, 256, 1049, 283]	ws.	{"szo_ids": ["word_000432_000011"], "alak": "ws.", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000011"], "alak": "μ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000012	word_000432_000012	432	[1077, 242, 1153, 286]	epi	{"szo_ids": ["word_000432_000012"], "alak": "epi", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000012"], "alak": "περί", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000013	word_000432_000013	432	[1177, 256, 1259, 278]	Tivos	{"szo_ids": ["word_000432_000013"], "alak": "Tivos", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000013"], "alak": "τινος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000028	word_000432_000028	432	[1157, 313, 1188, 340]	pw.	{"szo_ids": ["word_000432_000028"], "alak": "pw.", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000028"], "alak": "μ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000029	word_000432_000029	432	[1217, 299, 1255, 339]	t/,	{"szo_ids": ["word_000432_000029"], "alak": "t/,", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000029"], "alak": "τί", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000030	word_000432_000030	432	[1282, 300, 1349, 340]	Twi,	{"szo_ids": ["word_000432_000030"], "alak": "Twi,", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000030"], "alak": "τινί", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000031	word_000432_000031	432	[1377, 299, 1458, 344]	epi,	{"szo_ids": ["word_000432_000031"], "alak": "epi,", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000031"], "alak": "περί", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000032	word_000432_000032	432	[1487, 299, 1568, 344]	bmép	{"szo_ids": ["word_000432_000032"], "alak": "bmép", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000032"], "alak": "ὑπέρ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000053	word_000432_000053	432	[458, 412, 630, 452]	witnessing	{"szo_ids": ["word_000432_000053"], "alak": "witnessing", "nyelv": "lat", "extra": false}		hianyzo_m1	nem	nem
word_000432_000062	word_000432_000062	432	[1305, 414, 1347, 444]	ull	{"szo_ids": ["word_000432_000062"], "alak": "ull", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000062"], "alak": "all", "nyelv": "lat", "extra": false}	vitas	nem	nem
word_000432_000081	word_000432_000081	432	[1695, 482, 1726, 509]	mw.	{"szo_ids": ["word_000432_000081"], "alak": "mw.", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000081"], "alak": "μ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000082	word_000432_000082	432	[1747, 468, 1820, 510]	zepl	{"szo_ids": ["word_000432_000082"], "alak": "zepl", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000082"], "alak": "περὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000084	word_000432_000084	432	[277, 519, 382, 563]	gwtos	{"szo_ids": ["word_000432_000084"], "alak": "gwtos", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000084"], "alak": "φωτός", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000096	word_000432_000096	432	[1361, 525, 1460, 565]	jAOev	{"szo_ids": ["word_000432_000096"], "alak": "jAOev", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000096"], "alak": "ἦλθεν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000097	word_000432_000097	432	[1487, 526, 1529, 560]	eis	{"szo_ids": ["word_000432_000097"], "alak": "eis", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000097"], "alak": "εἰς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000099	word_000432_000099	432	[1770, 522, 1820, 555]	iva	{"szo_ids": ["word_000432_000099"], "alak": "iva", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000099"], "alak": "ἵνα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000100	word_000432_000100	432	[198, 575, 388, 619]	Haptugion	{"szo_ids": ["word_000432_000100"], "alak": "Haptugion", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000100"], "alak": "μαρτυρήσῃ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000101	word_000432_000101	432	[414, 577, 487, 620]	wept	{"szo_ids": ["word_000432_000101"], "alak": "wept", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000101"], "alak": "περὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000103	word_000432_000103	432	[596, 575, 709, 620]	hwtos,	{"szo_ids": ["word_000432_000103"], "alak": "hwtos,", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000103"], "alak": "φωτός", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000105	word_000432_000105	432	[812, 577, 929, 612]	wavtes	{"szo_ids": ["word_000432_000105"], "alak": "wavtes", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000105"], "alak": "πάντες", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000106	word_000432_000106	432	[947, 578, 1169, 612]	Tictevowow	{"szo_ids": ["word_000432_000106"], "alak": "Tictevowow", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000106"], "alak": "πιστεύσωσιν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000107	word_000432_000107	432	[1187, 579, 1225, 612]	8	{"szo_ids": ["word_000432_000107"], "alak": "8", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000107"], "alak": "δι’", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000108	word_000432_000108	432	[1244, 580, 1353, 620]	adtod;	{"szo_ids": ["word_000432_000108"], "alak": "adtod;", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000108"], "alak": "αὐτοῦ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000137	word_000432_000137	432	[201, 686, 352, 726]	edddqnoa	{"szo_ids": ["word_000432_000137"], "alak": "edddqnoa", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000137"], "alak": "ἐλάλησα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000138	word_000432_000138	432	[368, 686, 576, 730]	paptipnoov	{"szo_ids": ["word_000432_000138"], "alak": "paptipnoov", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000138"], "alak": "μαρτύρησον", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000139	word_000432_000139	432	[593, 687, 666, 731]	Tepl	{"szo_ids": ["word_000432_000139"], "alak": "Tepl", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000139"], "alak": "περὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000140	word_000432_000140	432	[687, 691, 742, 721]	Tod	{"szo_ids": ["word_000432_000140"], "alak": "Tod", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000140"], "alak": "τοῦ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000141	word_000432_000141	432	[757, 691, 864, 721]	Kaxod.	{"szo_ids": ["word_000432_000141"], "alak": "Kaxod.", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000141"], "alak": "κακοῦ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000149	word_000432_000149	432	[1488, 689, 1539, 723]	iva	{"szo_ids": ["word_000432_000149"], "alak": "iva", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000149"], "alak": "ἵνα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000151	word_000432_000151	432	[1627, 689, 1819, 733]	paptupyon	{"szo_ids": ["word_000432_000151"], "alak": "paptupyon", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000151"], "alak": "μαρτυρήσῃ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000152	word_000432_000152	432	[201, 742, 274, 785]	mepl	{"szo_ids": ["word_000432_000152"], "alak": "mepl", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000152"], "alak": "περὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000154	word_000432_000154	432	[384, 743, 481, 786]	avOp.,	{"szo_ids": ["word_000432_000154"], "alak": "avOp.,", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000154"], "alak": "ἀνθρ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000168	word_000432_000168	432	[322, 801, 473, 842]	waptup®	{"szo_ids": ["word_000432_000168"], "alak": "waptup®", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000168"], "alak": "μαρτυρῶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000169	word_000432_000169	432	[497, 798, 572, 841]	epi	{"szo_ids": ["word_000432_000169"], "alak": "epi", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000169"], "alak": "περὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000171	word_000432_000171	432	[675, 797, 796, 839]	Kocpuou	{"szo_ids": ["word_000432_000171"], "alak": "Kocpuou", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000171"], "alak": "κόσμου", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000172	word_000432_000172	432	[817, 799, 866, 832]	br	{"szo_ids": ["word_000432_000172"], "alak": "br", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000172"], "alak": "ὅτι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000174	word_000432_000174	432	[948, 800, 1025, 843]	epya	{"szo_ids": ["word_000432_000174"], "alak": "epya", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000174"], "alak": "ἔργα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000175	word_000432_000175	432	[1046, 801, 1142, 833]	adtod	{"szo_ids": ["word_000432_000175"], "alak": "adtod", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000432_000175"], "alak": "αὐτοῦ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000432_000177	word_000432_000177	432	[1307, 802, 1405, 841]	éeotww,	{"szo_ids": ["word_000432_000177"], "alak": "éeotww,", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000432_000177"], "alak": "ἐστιν", "nyelv": "grc", "extra": false}	vitas	nem	nem
