szo_id	szo_ids	level	bbox	ocr	m1	m2	dontes	alak_igazolt	extra
word_000028_000029	word_000028_000029	28	[1215, 301, 1379, 344]	jydrnoa,	{"szo_ids": ["word_000028_000029"], "alak": "ἡγαπησεν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000029"], "alak": "ἠγάπησα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000031	word_000028_000031	28	[1489, 301, 1523, 334]	S¢	{"szo_ids": ["word_000028_000031"], "alak": "ὅτι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000031"], "alak": "δὲ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000032	word_000028_000032	28	[1549, 300, 1663, 334]	“Hoad	{"szo_ids": ["word_000028_000032"], "alak": "ἠγαπήθη", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000032"], "alak": "Ἠσαῦ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000033	word_000028_000033	28	[1689, 300, 1830, 343]	euionoa	{"szo_ids": ["word_000028_000033"], "alak": "εὐίονος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000033"], "alak": "ἐμίσησα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000046	word_000028_000046,word_000028_000047	28	[1155, 360, 1348, 401]	18 =x);	{"szo_ids": ["word_000028_000047"], "alak": "ἐπὶ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000046", "word_000028_000047"], "alak": "אהב", "nyelv": "heb", "extra": false}	vitas	nem	nem
word_000028_000051	word_000028_000051	28	[1627, 356, 1757, 389]	naréow	{"szo_ids": ["word_000028_000051"], "alak": "ναρέων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000051"], "alak": "καλέσω", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000061	word_000028_000061	28	[832, 414, 1039, 457]	HYaTnuevnY	{"szo_ids": ["word_000028_000061"], "alak": "ἡγαπημένη", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000061"], "alak": "ἠγαπημένην", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000062	word_000028_000062	28	[1061, 414, 1268, 457]	Hyarnuevny	{"szo_ids": ["word_000028_000062"], "alak": "ἡγαπημένη", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000062"], "alak": "ἠγαπημένην", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000078	word_000028_000078	28	[983, 469, 1158, 512]	ayarnrtés,	{"szo_ids": ["word_000028_000078"], "alak": "ἀγαπητός", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000078"], "alak": "ἀγαπητός", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000109	word_000028_000109	28	[694, 580, 841, 617]	éxdexrds	{"szo_ids": ["word_000028_000109"], "alak": "ἐκλεκτός", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000109"], "alak": "ἐκλεκτός", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000116	word_000028_000116	28	[1420, 581, 1477, 623]	tHv	{"szo_ids": ["word_000028_000116"], "alak": "ἐπί", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000116"], "alak": "τὴν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000117	word_000028_000117	28	[1498, 580, 1634, 622]	éxroyyy	{"szo_ids": ["word_000028_000117"], "alak": "ἐκρούγγ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000117"], "alak": "ἐκλογὴν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000118	word_000028_000118	28	[1657, 580, 1828, 622]	ayarntot,	{"szo_ids": ["word_000028_000118"], "alak": "ἀγαπητοί", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000118"], "alak": "ἀγαπητοί", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000125	word_000028_000125	28	[687, 636, 797, 678]	edddx.,	{"szo_ids": ["word_000028_000125"], "alak": "ἐδείκνυ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000125"], "alak": "εὐδόκ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000131	word_000028_000131	28	[1237, 636, 1410, 680]	ayamrntés.	{"szo_ids": ["word_000028_000131"], "alak": "ἀγαπητός", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000131"], "alak": "ἀγαπητός", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000140	word_000028_000140	28	[459, 693, 554, 730]	woNs	{"szo_ids": ["word_000028_000140"], "alak": "ὡς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000140"], "alak": "πόλις", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000142	word_000028_000142	28	[616, 694, 811, 737]	Hyarnpévn,	{"szo_ids": ["word_000028_000142"], "alak": "ἡγαπημένη", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000142"], "alak": "ἠγαπημένη", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000153	word_000028_000153	28	[1627, 691, 1771, 734]	wa€nriys	{"szo_ids": ["word_000028_000153"], "alak": "ἡγαπημένη", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000153"], "alak": "μαθητὴς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000155	word_000028_000155	28	[198, 749, 312, 791]	hryatra	{"szo_ids": ["word_000028_000155"], "alak": "ὑπὸ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000155"], "alak": "ἠγάπα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000157	word_000028_000157	28	[359, 749, 504, 791]	Incods;	{"szo_ids": ["word_000028_000157"], "alak": "ἐνκοσμία", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000157"], "alak": "Ἰησοῦς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000163	word_000028_000163	28	[886, 749, 989, 793]	épider	{"szo_ids": ["word_000028_000163"], "alak": "ἐπίδερ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000163"], "alak": "ἐφίλει", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000186	word_000028_000186	28	[576, 862, 713, 903]	dyamayv,	{"szo_ids": ["word_000028_000186"], "alak": "ἀγαπᾶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000186"], "alak": "ἀγαπᾶν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000196	word_000028_000196	28	[1710, 862, 1754, 893]	1x.	{"szo_ids": ["word_000028_000196"], "alak": "Ἰησοῦ", "nyelv": "grc", "extra": false}		hianyzo_m1	nem	nem
word_000028_000199	word_000028_000199	28	[268, 916, 359, 949]	Edeov	{"szo_ids": ["word_000028_000199"], "alak": "ἐδείκνυ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000199"], "alak": "ἔλεον", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000200	word_000028_000200	28	[375, 916, 533, 958]	Hrydmnod	{"szo_ids": ["word_000028_000200"], "alak": "ἡγαπημένος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000200"], "alak": "ἠγάπησά", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000209	word_000028_000209	28	[1180, 916, 1289, 958]	vos	{"szo_ids": ["word_000028_000209"], "alak": "ὑμᾶς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000209"], "alak": "ἔθνος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000215	word_000028_000215	28	[1558, 914, 1672, 951]	edddres	{"szo_ids": ["word_000028_000215"], "alak": "ἐδείκνυ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000215"], "alak": "εἰδότες", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000216	word_000028_000216	28	[1689, 915, 1826, 959]	ddeAgol	{"szo_ids": ["word_000028_000216"], "alak": "ἁγαπημένος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000216"], "alak": "ἀδελφοὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000217	word_000028_000217	28	[199, 971, 399, 1013]	Hyarnpévot	{"szo_ids": ["word_000028_000217"], "alak": "ἡγαπημένος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000217"], "alak": "ἠγαπημένοι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000219	word_000028_000219	28	[502, 972, 574, 1005]	Ocod	{"szo_ids": ["word_000028_000219"], "alak": "ἐκτα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000219"], "alak": "θεοῦ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000221	word_000028_000221	28	[682, 972, 817, 1014]	éexrAoynv	{"szo_ids": ["word_000028_000221"], "alak": "ἐξαρίτωσεν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000221"], "alak": "ἐκλογὴν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000222	word_000028_000222	28	[841, 973, 944, 1014]	buav;	{"szo_ids": ["word_000028_000222"], "alak": "βουλή", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000222"], "alak": "ὑμῶν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000227	word_000028_000227	28	[1218, 973, 1252, 1005]	S&	{"szo_ids": ["word_000028_000227"], "alak": "ἐν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000227"], "alak": "δὲ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000228	word_000028_000228	28	[1270, 973, 1338, 1008]	eds	{"szo_ids": ["word_000028_000228"], "alak": "ἐδείκνυ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000228"], "alak": "θεὸς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000229	word_000028_000229	28	[1363, 972, 1518, 1008]	wrovovos	{"szo_ids": ["word_000028_000229"], "alak": "ὑπομονῆς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000229"], "alak": "πλούσιος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000231	word_000028_000231	28	[1609, 973, 1642, 1005]	ev	{"szo_ids": ["word_000028_000231"], "alak": "ἐν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000231"], "alak": "ἐν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000232	word_000028_000232	28	[1665, 972, 1755, 1012]	eréet,	{"szo_ids": ["word_000028_000232"], "alak": "ἐρέμου", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000232"], "alak": "ἐλέει", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000235	word_000028_000235	28	[280, 1026, 409, 1068]	TOddyY	{"szo_ids": ["word_000028_000235"], "alak": "τοῦ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000235"], "alak": "πολλὴν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000236	word_000028_000236	28	[431, 1027, 560, 1068]	aydarny	{"szo_ids": ["word_000028_000236"], "alak": "ἀγαπᾶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000236"], "alak": "ἀγάπην", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000237	word_000028_000237	28	[585, 1028, 691, 1068]	adtod,	{"szo_ids": ["word_000028_000237"], "alak": "ἀποδο", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000237"], "alak": "αὐτοῦ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000238	word_000028_000238	28	[716, 1028, 755, 1068]	ty	{"szo_ids": ["word_000028_000238"], "alak": "τῇ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000238"], "alak": "ἣν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000239	word_000028_000239	28	[772, 1028, 941, 1069]	hydrncev	{"szo_ids": ["word_000028_000239"], "alak": "ὑγιαινεῖ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000239"], "alak": "ἠγάπησεν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000240	word_000028_000240	28	[961, 1029, 1043, 1070]	huas	{"szo_ids": ["word_000028_000240"], "alak": "ὑμᾶς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000240"], "alak": "ἡμᾶς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000241	word_000028_000241	28	[1069, 1033, 1175, 1070]	x.7..;	{"szo_ids": ["word_000028_000241"], "alak": "χ.7..", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000241"], "alak": "κ.τ.λ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000245	word_000028_000245	28	[1396, 1029, 1591, 1074]	eyapirwcev	{"szo_ids": ["word_000028_000245"], "alak": "ἐγαπήσω", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000245"], "alak": "ἐχαρίτωσεν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000246	word_000028_000246	28	[1616, 1030, 1699, 1070]	juds	{"szo_ids": ["word_000028_000246"], "alak": "ἐν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000246"], "alak": "ἡμᾶς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000248	word_000028_000248	28	[1781, 1031, 1826, 1072]	TH	{"szo_ids": ["word_000028_000248"], "alak": "τῇ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000248"], "alak": "τῷ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000249	word_000028_000249	28	[200, 1081, 544, 1125]	Hyamnuwévep—hence	{"szo_ids": ["word_000028_000249"], "alak": "ἁγαπημένῃ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000249"], "alak": "ἠγαπημένῳ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000266	word_000028_000266	28	[478, 1138, 615, 1179]	dyardy.	{"szo_ids": ["word_000028_000266"], "alak": "ἀγαπᾶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000266"], "alak": "ἀγαπᾶν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000314	word_000028_000314	28	[1273, 1253, 1349, 1284]	Rev.	{"szo_ids": ["word_000028_000314"], "alak": "ἐκλεκτοί", "nyelv": "grc", "extra": false}		hianyzo_m1	nem	nem
word_000028_000315	word_000028_000315	28	[1367, 1252, 1385, 1284]	i.	{"szo_ids": ["word_000028_000315"], "alak": "ἐκλεκτοί", "nyelv": "grc", "extra": false}		hianyzo_m1	nem	nem
word_000028_000317	word_000028_000317	28	[1455, 1253, 1497, 1284]	iii.	{"szo_ids": ["word_000028_000317"], "alak": "ἐκλεκτοί", "nyelv": "grc", "extra": false}		hianyzo_m1	nem	nem
word_000028_000359	word_000028_000359	28	[1682, 1361, 1825, 1394]	éxdXexrol	{"szo_ids": ["word_000028_000359"], "alak": "ἐκλεκτοί", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000359"], "alak": "ἐκλεκτοὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000362	word_000028_000362	28	[378, 1414, 463, 1456]	anytoe	{"szo_ids": ["word_000028_000362"], "alak": "ἀγαπητοί", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000362"], "alak": "ἅγιοι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000363	word_000028_000363	28	[486, 1415, 538, 1447]	Kab	{"szo_ids": ["word_000028_000363"], "alak": "καὶ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000363"], "alak": "καὶ", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000364	word_000028_000364	28	[559, 1413, 762, 1456]	iryarnpévot.	{"szo_ids": ["word_000028_000364"], "alak": "ἡγαπημένοι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000364"], "alak": "ἠγαπημένοι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000368	word_000028_000368	28	[1025, 1418, 1088, 1451]	tots	{"szo_ids": ["word_000028_000368"], "alak": "τοὺς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000368"], "alak": "τοῖς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000370	word_000028_000370	28	[1171, 1417, 1230, 1459]	Oe@	{"szo_ids": ["word_000028_000370"], "alak": "Θεῷ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000370"], "alak": "θεῷ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000371	word_000028_000371	28	[1247, 1417, 1346, 1460]	matp	{"szo_ids": ["word_000028_000371"], "alak": "πατρί", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000371"], "alak": "πατρὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000372	word_000028_000372	28	[1368, 1416, 1580, 1458]	yyarrnpévors	{"szo_ids": ["word_000028_000372"], "alak": "ἡγαπημένους", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000372"], "alak": "ἠγαπημένοις", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000374	word_000028_000374	28	[1710, 1417, 1824, 1458]	Hryvac-	{"szo_ids": ["word_000028_000374"], "alak": "ἡγιασμένος", "nyelv": "grc", "extra": false}		hianyzo_m1	nem	nem
word_000028_000384	word_000028_000384	28	[1183, 1471, 1369, 1513]	#ysacpévor	{"szo_ids": ["word_000028_000384"], "alak": "ἡγιασμένος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000384"], "alak": "ἠγιασμένοι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000394	word_000028_000394	28	[517, 1526, 577, 1569]	Oe	{"szo_ids": ["word_000028_000394"], "alak": "ἐν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000394"], "alak": "θεῷ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000395	word_000028_000395	28	[596, 1525, 699, 1569]	watpt	{"szo_ids": ["word_000028_000395"], "alak": "Θεῷ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000395"], "alak": "πατρί", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000408	word_000028_000408	28	[205, 1581, 401, 1623]	Hyarnpévor	{"szo_ids": ["word_000028_000408"], "alak": "ἡγαπημένος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000408"], "alak": "ἠγαπημένοι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000410	word_000028_000410	28	[499, 1580, 611, 1621]	“Incod	{"szo_ids": ["word_000028_000410"], "alak": "ἐνκοσμία", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000410"], "alak": "Ἰησοῦ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000411	word_000028_000411	28	[626, 1582, 764, 1625]	Xpiors	{"szo_ids": ["word_000028_000411"], "alak": "Χριστῷ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000411"], "alak": "Χριστῷ", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000412	word_000028_000412	28	[780, 1581, 989, 1626]	ternpnpévor,	{"szo_ids": ["word_000028_000412"], "alak": "τετηρημένοι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000412"], "alak": "τετηρημένοι", "nyelv": "grc", "extra": false}	auto	nem	nem
word_000028_000424	word_000028_000424	28	[578, 1636, 708, 1678]	dya7ay	{"szo_ids": ["word_000028_000424"], "alak": "ἀγαπᾶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000424"], "alak": "ἀγαπᾶν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000494	word_000028_000494	28	[1636, 1805, 1691, 1838]	tov	{"szo_ids": ["word_000028_000494"], "alak": "τοῦ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000494"], "alak": "τὸν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000495	word_000028_000495	28	[1713, 1806, 1828, 1850]	érepov,	{"szo_ids": ["word_000028_000495"], "alak": "ἐρέμου", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000495"], "alak": "ἕτερον", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000496	word_000028_000496	28	[205, 1857, 352, 1902]	aderAGor,	{"szo_ids": ["word_000028_000496"], "alak": "ἀδελφοῦ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000496"], "alak": "ἀδελφόν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000497	word_000028_000497	28	[368, 1857, 536, 1901]	dderApovs,	{"szo_ids": ["word_000028_000497"], "alak": "ἀδελφοῦ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000497"], "alak": "ἀδελφούς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000498	word_000028_000498	28	[561, 1857, 732, 1898]	adjAous,	{"szo_ids": ["word_000028_000498"], "alak": "ἀδελφοῦ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000498"], "alak": "ἀλλήλους", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000499	word_000028_000499	28	[755, 1857, 967, 1901]	adedpdryra,	{"szo_ids": ["word_000028_000499"], "alak": "ἀδελφότητα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000499"], "alak": "ἀδελφότητα", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000524	word_000028_000524,word_000028_000525	28	[256, 2022, 489, 2064]	"Ayaan, ,	{"szo_ids": ["word_000028_000524"], "alak": "ἀγαπᾶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000524", "word_000028_000525"], "alak": "Ἀγάπη, ἡ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000574	word_000028_000574	28	[1307, 2137, 1471, 2178]	dydanow	{"szo_ids": ["word_000028_000574"], "alak": "ἀγαπητός", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000574"], "alak": "ἀγάπησις", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000576	word_000028_000576	28	[1590, 2138, 1691, 2182]	qirla.	{"szo_ids": ["word_000028_000576"], "alak": "φιλία", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000576"], "alak": "φιλία", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000583	word_000028_000583	28	[575, 2190, 620, 2221]	iii.	{"szo_ids": ["word_000028_000583"], "alak": "ἐκλεκτοί", "nyelv": "grc", "extra": false}		hianyzo_m1	nem	nem
word_000028_000584	word_000028_000584	28	[634, 2192, 663, 2229]	9,	{"szo_ids": ["word_000028_000584"], "alak": "ἐκλεκτοί", "nyelv": "grc", "extra": false}		hianyzo_m1	nem	nem
word_000028_000585	word_000028_000585	28	[678, 2191, 718, 2223]	vii	{"szo_ids": ["word_000028_000585"], "alak": "ἐκλεκτοί", "nyelv": "grc", "extra": false}		hianyzo_m1	nem	nem
word_000028_000586	word_000028_000586	28	[734, 2192, 788, 2223]	19.	{"szo_ids": ["word_000028_000586"], "alak": "ἐκλεκτοί", "nyelv": "grc", "extra": false}		hianyzo_m1	nem	nem
word_000028_000606	word_000028_000606	28	[753, 2246, 885, 2287]	dyawdv	{"szo_ids": ["word_000028_000606"], "alak": "ἀγαπᾶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000606"], "alak": "ἀγαπᾶν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000619	word_000028_000619	28	[714, 2302, 834, 2343]	dyazn,	{"szo_ids": ["word_000028_000619"], "alak": "ἀγάπη", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000619"], "alak": "ἀγάπη", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000028_000634	word_000028_000634	28	[800, 2357, 932, 2399]	"Aydin	{"szo_ids": ["word_000028_000634"], "alak": "ἀγάπη", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000028_000634"], "alak": "Ἀγάπη", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000028_000000	word_000028_000000	28	[501, 136, 634, 182]	*Ayarn		{"szo_ids": ["word_000028_000000"], "alak": "Ἀγάπη", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000028_000002	word_000028_000002	28	[1387, 136, 1519, 182]	*Aydrn		{"szo_ids": ["word_000028_000002"], "alak": "Ἀγάπη", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000028_000008	word_000028_000008	28	[493, 245, 628, 288]	pionces		{"szo_ids": ["word_000028_000008"], "alak": "μισήσει", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000028_000013	word_000028_000013	28	[1132, 245, 1151, 288]	)		{"szo_ids": ["word_000028_000013"], "alak": "ἢ", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000028_000016	word_000028_000016	28	[1450, 246, 1503, 279]	kal		{"szo_ids": ["word_000028_000016"], "alak": "καὶ", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000028_000027	word_000028_000027	28	[982, 301, 1037, 335]	rov		{"szo_ids": ["word_000028_000027"], "alak": "τὸν", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000028_000053	word_000028_000053	28	[195, 414, 232, 445]	ov		{"szo_ids": ["word_000028_000053"], "alak": "οὐ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000028_000054	word_000028_000054	28	[248, 413, 329, 447]	Aady		{"szo_ids": ["word_000028_000054"], "alak": "λαόν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000028_000055	word_000028_000055	28	[345, 428, 408, 456]	pov		{"szo_ids": ["word_000028_000055"], "alak": "μου", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000028_000056	word_000028_000056	28	[423, 413, 504, 448]	adv		{"szo_ids": ["word_000028_000056"], "alak": "λαόν", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000028_000057	word_000028_000057	28	[520, 428, 583, 457]	pov		{"szo_ids": ["word_000028_000057"], "alak": "μου", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000028_000058	word_000028_000058	28	[601, 415, 653, 448]	Kal		{"szo_ids": ["word_000028_000058"], "alak": "καὶ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000028_000059	word_000028_000059	28	[673, 413, 732, 455]	THY		{"szo_ids": ["word_000028_000059"], "alak": "τὴν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000028_000060	word_000028_000060	28	[750, 415, 807, 447]	OvK		{"szo_ids": ["word_000028_000060"], "alak": "οὐκ", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000028_000067	word_000028_000067	28	[1568, 414, 1660, 457]	om);		{"szo_ids": ["word_000028_000067"], "alak": "רחם", "nyelv": "heb", "extra": false}	hianyzo_m2	nem	nem
word_000028_000074	word_000028_000074	28	[743, 469, 759, 503]	6		{"szo_ids": ["word_000028_000074"], "alak": "ὁ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000028_000075	word_000028_000075	28	[778, 469, 842, 505]	vics		{"szo_ids": ["word_000028_000075"], "alak": "υἱός", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000028_000076	word_000028_000076	28	[864, 470, 958, 512]	pov		{"szo_ids": ["word_000028_000076"], "alak": "μου", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
